SampleID	M470	M471	M472	M473	M474	M475	M476	M477	M478	M479	M480	M481	M482	M483	M484	M485	M486	M487	M488	M489	M490	M491	M492	M493	M494	M495	M496	M497	M498	M499	M500	M501	M502	M503	M504	M629	M630	M631	M632	M633	M634	M635	M636	M637	M638	M639	M640	M641	M642	M643	M644	M645	M646	M647	M648	M649	M650	M651	M652	M653	M654	M655	M656	M657	M658	M659	M660	M661	M662	M663	M664	M665	M666	M667	M668	M669	M670	M671	M672	M673	M674	M675	M676	M677	M678	M679	M680	M681	M682	M683	M684	M685	M686	M687	M688	M689	M690	M691	M692	M693	M694	M695	M696	M697	M698	M699	M700	M701	M505	M506	M10	M507	M508	M509	M510	M511	M512	M513	M514	M515	M516	M517	M518	M519	M520	M521	M34	M522	M523	M524	M525	M526	M527	M528	M529	M530	M531	M532	M533	M534	M535	M536	M537	M538	M539	M540	M541	M542	M543	M544	M545	M546	M547	M548	M549	M550	M551	M552	M553	M554	M555	M556	M557	M558	M559	M560	M561	M562	M563	M564	M565	M566	M567	M568	M569	M570	M571	M572	M573	M574	M575	M576	M577	M578	M579	M580	M581	M582	M583	M584	M585	M586	M587	M588	M589	M590	M591	M592	M593	M594	M595	M596	M597	M598	M599	M600	M601	M602	M603	M604	M605	M606	M607	M608	M609	M610	M611	M612	M613	M614	M615	M616	M617	M618	M619	M620	M621	M622	M623	M624	M625	M626	M627	M628	M702	M703	M64	M87	M3	M2	M17	M22	M24	M26	M27	M469	M28	M29	M30	M31	M33	M35	M36	M37	M38	M39	M40	M1	M41	M42	M43	M44	M45	M46	M47	M48	M49	M82	M50	M51	M52	M53	M54	M56	M57	M58	M60	M61	M62	M63	M65	M66	M67	M68	M69	M70	M71	M72	M73	M74	M75	M76	M337	M77	M78	M79	M80	M81	M84	M83	M85	M86	M89	M90	M91	M135	M136	M137	M133	M5	M6	M7	M8	M9	M11	M12	M13	M16	M335	M336	M18	M20	M21	M23	M25	M341	M348	M374	M379	M382	M384	M385	M392	M394	M396	M402	M406	M412	M413	M427	M432	M434	M442	M445	M447	M451	M458	M468	M338	M339	M340	M342	M345	M346	M347	M349	M350	M375	M376	M377	M378	M380	M381	M383	M386	M387	M388	M389	M390	M391	M393	M395	M397	M398	M399	M400	M401	M404	M407	M408	M409	M410	M411	M414	M415	M416	M417	M418	M419	M421	M422	M423	M343	M344	M403	M405	M420	M351	M352	M353	M354	M355	M356	M357	M358	M359	M360	M361	M362	M363	M364	M365	M366	M367	M368	M369	M370	M371	M372	M373	M424	M425	M426	M428	M429	M430	M431	M433	M435	M436	M437	M438	M439	M440	M441	M443	M444	M446	M448	M449	M450	M452	M453	M454	M455	M456	M457	M459	M460	M461	M462	M463	M464	M465	M466	M467	M215	M312	M716	M704	M142	M709	M19	M247	M878	M884	M234	M924	M241	M308	M750	M794	M122	M280	M881	M300	M875	M889	M141	M303	M739	M156	M815	M795	M231	M906	M109	M715	M894	M301	M751	M825	M838	M278	M707	M295	M806	M126	M723	M713	M257	M877	M808	M287	M184	M268	M871	M770	M925	M813	M862	M816	M892	M266	M908	M32	M857	M213	M803	M920	M799	M915	M288	M272	M4	M776	M922	M114	M150	M15	M123	M759	M143	M138	M810	M827	M153	M754	M834	M99	M742	M837	M928	M118	M797	M291	M195	M209	M782	M249	M292	M882	M758	M296	M733	M824	M298	M720	M239	M218	M760	M829	M168	M170	M820	M107	M315	M327	M746	M188	M221	M151	M273	M93	M745	M223	M131	M203	M918	M154	M850	M891	M793	M190	M246	M912	M856	M108	M714	M106	M883	M186	M807	M259	M232	M94	M164	M112	M844	M242	M283	M200	M294	M175	M248	M322	M302	M204	M811	M805	M205	M736	M731	M113	M890	M166	M95	M157	M872	M828	M267	M729	M169	M194	M726	M98	M177	M121	M253	M92	M854	M845	M721	M851	M14	M791	M841	M817	M105	M176	M317	M132	M768	M100	M305	M893	M145	M271	M55	M719	M316	M885	M152	M804	M325	M161	M173	M775	M333	M326	M896	M245	M211	M762	M730	M97	M831	M852	M743	M250	M304	M901	M748	M281	M800	M306	M787	M270	M331	M802	M120	M867	M864	M916	M886	M744	M869	M243	M905	M230	M722	M263	M207	M780	M919	M260	M755	M179	M264	M724	M328	M282	M865	M163	M88	M785	M873	M216	M160	M814	M899	M778	M172	M220	M904	M839	M753	M124	M125	M148	M309	M277	M779	M717	M214	M927	M812	M926	M740	M735	M265	M830	M286	M900	M59	M276	M116	M767	M756	M747	M103	M860	M846	M167	M238	M189	M258	M139	M284	M788	M233	M914	M311	M236	M261	M235	M201	M840	M801	M897	M880	M330	M104	M140	M321	M222	M907	M752	M187	M792	M96	M765	M887	M866	M781	M197	M898	M913	M101	M772	M910	M134	M821	M749	M718	M275	M149	M798	M710	M711	M127	M244	M319	M199	M819	M269	M191	M128	M895	M836	M734	M206	M843	M876	M183	M764	M853	M789	M178	M226	M790	M182	M832	M290	M861	M766	M193	M818	M786	M256	M874	M185	M835	M849	M783	M332	M738	M708	M144	M763	M165	M847	M255	M202	M228	M110	M769	M909	M130	M833	M115	M705	M712	M855	M119	M237	M285	M254	M923	M771	M314	M198	M293	M737	M174	M159	M208	M279	M823	M313	M229	M911	M777	M706	M289	M324	M863	M774	M879	M102	M822	M251	M227	M318	M757	M323	M732	M158	M210	M224	M725	M111	M297	M329	M888	M921	M146	M212	M181	M826	M842	M307	M180	M299	M196	M225	M252	M171	M162	M129	M727	M240	M870	M858	M809	M217	M310	M761	M334	M219	M192	M903	M320	M868	M155	M796	M848	M147	M274	M859	M784	M917	M902	M728	M741	M773	M262	M117
GC_P_B44	-1.014836624	-0.258835	0.135049787	0.059303486	0.108411456	0.501399685	0.14507984	0.375366527	0.172416906	-0.058278133	-0.105339908	-0.152381547	0.372943968	0.140301915	0.08455867	-0.339571517	0.334996392	-0.087783143	-0.019576044	0.55282348	0.324579014	0.597310547	0.061850482	0.3594267	0.77038362	0.096139893	-0.521601848	-0.045622498	0.4262196	-0.146930345	0.44604043	-0.453605313	0.559579749	0.274227457	-0.416680464	0.895133829	1.175183739	0.457749099	1.325471813	1.313760025	0.7398272	1.014252967	1.267168867	1.478814102	0.993938518	1.411489285	0.447933789	0.849852474	0.888761161	0.750629878	0.735422766	0.865628481	1.355646654	0.956566087	0.947903827	1.638871351	0.724625369	1.099684004	0.275798789	1.75133963	0.63547608	0.731667391	1.234692981	0.828657752	0.661204108	0.959026998	1.414970814	0.769672877	1.089097006	0.816753907	-0.798530509	-0.510876513	-0.543726983	-0.846651091	-0.873901161	-1.883810249	-0.24534272	-0.160168616	-0.736805418	0.608837093	0.181227122	1.070339456	-0.325312831	1.054522278	1.489977002	1.254311462	1.194205078	0.879320366	1.197586627	1.019785608	1.258869044	1.573026308	1.078946922	0.644259792	0.822654019	0.665460633	0.466389368	1.379180362	1.433352289	0.960269844	1.250021016	1.061195297	1.206574167	0.860072035	0.934244835	0.398001365	0.971183432	0.345654343	-1.057728861	-1.003451135	-0.794651738	-0.930719945	-0.946219468	0.553883048	-0.295410954	0.274166245	-0.897699336	-0.16427084	-0.888938606	-0.744188852	-0.645369337	-0.855188428	0.080799356	-0.315906017	-0.840057164	-1.642676715	-0.056241023	-1.967580271	-0.464362341	-0.140111444	-0.368531808	0.009150302	0.222111339	-0.519406447	-0.87406551	-0.807999332	-0.588021963	-0.851397834	-0.528229427	0.045889156	-0.628516757	-0.20071904	0.308682537	0.442063525	-0.864913016	0.091797314	-0.262179215	-0.742466687	0.364230638	-2.064322668	1.074805799	1.820782669	-0.068048186	0.082735396	0.645171141	0.311591992	1.482478651	0.485285712	0.85257785	0.932789127	0.010115759	0.791084204	1.03131556	0.65349329	0.971544642	0.801026117	0.344215248	1.375207505	1.0563493	1.027952324	0.96056799	1.08039536	1.435611806	0.685656092	0.271900826	0.426411298	0.465853874	1.548200555	1.383604061	0.929370537	0.157040619	0.426586288	0.863221752	0.960474454	0.868665181	1.222866962	0.852589547	0.993322659	0.031220335	0.504323304	-0.11666585	0.103943041	-0.502705257	1.391951521	0.121614145	0.673414519	0.741133883	-0.211487857	0.823015109	-0.116391489	1.023901229	0.457800668	0.272523593	1.179362514	0.697535934	0.064878758	0.201217513	0.07942531	-0.021536937	0.658876086	0.351879275	-0.040865224	0.604121143	0.432687149	0.833964019	1.146408002	-0.221497518	0.299920309	0.733346543	-0.103555148	-0.611400075	0.190939224	0.098665652	1.850237461	0.244754991	0.467352716	0.76495093	-0.159898212	0.422880222	0.567703284	1.552055181	1.005839863	-0.004640595	0.690237478	0.78080768	0.887757445	-0.528107803	-0.444781934	-0.760750742	0.202011385	0.211067678	-1.102471638	-0.272165734	-1.131676779	-0.983639595	-0.45568661	-0.384706808	0.009066221	-0.485115017	-1.013611794	-1.044678636	-0.913387022	-0.850388689	-0.395487408	-0.687959408	-0.267290054	0.073828337	-1.689309993	-0.48061923	-0.515785451	-0.689374477	-0.42475203	-0.003825691	-0.238166412	-0.32311559	-1.296611499	-0.58529685	-0.507101209	-1.417409194	-1.240417847	-0.681906126	0.118861789	-1.213689756	-1.047146844	-0.703501705	-1.347456925	-0.04646938	-0.608746521	-0.735636286	-1.046992678	-0.353153598	-0.561217893	-0.049729651	0.052038647	-0.654068404	-0.395799634	-1.117174677	-0.985241115	-0.406132529	-0.311284015	0.073544197	-0.113147565	-0.630339291	-0.751330134	-0.45362565	-1.261769489	-0.350680157	-0.518120012	-0.934608185	-0.276261435	0.029321712	-1.380125686	-1.024877155	-0.681328157	-0.606210253	-1.488843847	-0.98440287	-0.632506534	0.102569653	-0.963151661	-0.797595747	-0.458481577	0.006443098	-1.361937813	-0.523041917	-1.012236137	-0.443613341	-1.277108307	0.027631948	0.226609339	-1.045796971	-0.635579013	-0.137665389	-1.185040854	-0.109383002	-0.98509786	-0.970828522	0.180274698	0.352908514	0.732348947	0.613101411	-0.486896542	0.400860847	0.646895389	0.743600452	0.813867922	-0.621859866	1.317637637	0.017819513	-0.156000534	-0.992466725	-0.441402612	-1.071931529	-1.414414675	-0.079267117	-0.645385984	-2.272873656	-0.442295151	0.644640928	-0.973562441	0.110317106	0.502606937	0.658287638	0.908174896	-0.472557919	-0.469584077	1.631322039	1.488566495	0.727040616	-1.129075561	1.398812689	0.86881789	1.18182091	0.967252234	-0.354972597	0.359662364	0.688408071	0.564733266	0.519971142	0.341319313	-0.959824499	0.503353981	0.246797024	0.087474896	1.143604871	-0.052534065	0.101622347	1.562891754	0.908355219	0.855968969	-0.147619777	0.644423764	0.434058187	0.774403307	-0.574694593	-0.698500066	-0.510008708	0.067849294	-0.453797622	-0.281218653	-0.949575351	0.588598562	1.263694376	1.246317228	1.203583346	-0.194806055	-0.122555001	0.847126835	0.410329316	0.594064887	0.613903727	1.633931931	1.138142026	0.71305061	1.676869491	0.499006477	1.229015171	1.422688648	0.669600772	1.55705098	0.887814779	0.854090478	0.972989239	1.1246379	0.94176214	-0.333884659	0.788900118	0.539300675	1.275997238	0.650199261	0.308081175	-0.805310751	-1.118656467	-0.377167164	-0.356711554	-0.490865527	-0.07525518	-0.401707848	-0.169273968	-0.024199153	-0.479655928	-0.712594327	-0.132359673	-0.237402745	-1.396249964	-0.204910001	0.680901112	1.102097785	0.146097457	0.135212912	0.52077306	-1.278894214	-0.487310381	0.017456009	0.212070685	-1.171686411	0.188446437	1.460955322	0.298841124	0.371022244	-0.957779165	0.115538777	-0.001433174	-1.149900635	0.631177053	-1.081983097	-0.697149205	-0.740370183	-0.924155782	-0.922211855	-0.353445638	-1.063231555	-0.207299872	-2.24539011	-0.29270159	-0.289387333	-0.338462735	0.471752219	1.072773802	-1.87511413	-0.4209323	-0.020596898	-0.618252331	-0.492033937	0.646040392	-2.166878757	0.737950388	1.083710563	-0.3910309	-1.077594987	0.410132864	-0.748874477	0.705561129	-0.091749833	0.573770071	1.001292298	-0.322808884	0.0431119	0.564822197	-1.258619507	-0.021727691	0.942810284	1.204538904	-1.428609178	-0.294735435	-1.521227062	0.006620461	-0.820004002	-1.442206511	-0.109484533	-0.632405495	-0.325866956	0.835991265	-1.509729173	-1.298811583	-1.947658324	0.598970087	0.701926702	0.740557562	0.487443262	0.795569142	0.545859061	1.553712135	-1.892398243	1.087846155	-0.29782942	1.030685474	0.050167359	0.939577126	0.709369294	0.223968393	0.84156432	-0.042622214	-0.945115543	-0.86011093	0.628951822	0.564262473	-0.238474463	-0.948686378	-0.826464933	-0.998501475	1.167047756	-0.60708853	-0.09112259	1.943659913	1.290699195	-0.047329274	-0.036272294	1.394145474	-0.657311209	1.325248322	1.13045565	0.694452866	-0.652545488	-0.020879658	-0.797948496	-0.369930577	-0.47071735	0.559372483	-2.421337989	0.112283799	0.6916437	1.07537752	-2.222135572	-0.978031004	0.874094511	0.596698931	-0.382508402	-0.522772184	-0.250141592	0.917629471	0.951897668	-0.247507689	-0.215062675	0.859373949	0.02885016	0.87437733	-0.887438582	1.021731951	0.281241782	-0.788480154	-1.423786421	-0.667605719	-0.949031768	0.307086259	-0.051752827	-0.604180127	0.363032767	0.893234699	0.486229383	1.088634547	0.341169501	0.037793004	-0.310827829	-2.578796355	1.20000063	1.757562146	-0.457761437	-0.708754015	-1.239691103	0.96658682	-0.669547817	-0.709218661	-0.850974354	-1.57444212	-0.183863891	-0.636883452	-1.293203875	0.869926219	0.56758737	-0.840517964	0.580231176	-1.339972211	-1.572008597	-2.633609632	0.296106368	-1.417174118	-1.20274499	1.346175488	-1.086476483	-0.452550043	1.167782264	-0.915455774	-0.836751344	0.458456812	-0.427812097	-0.337510349	0.012635597	0.633877314	0.682249271	-2.30641223	-1.188581246	0.161187185	-0.820721814	-1.024735055	-0.491706737	-0.446376654	-0.169517994	0.438783563	-0.9428504	1.121351545	0.895448905	-1.02721233	0.959574438	0.587852705	0.879382087	1.163135767	0.984984281	-0.400058801	-0.499300094	-1.035229324	-0.911449477	0.708875267	-0.684709948	-0.630585894	1.0309644	-0.899869546	0.480027237	-0.258296502	-0.52035959	-0.282007584	1.22806653	-0.502917759	0.223309412	0.454443654	-1.501059754	-0.618669713	0.613502109	-3.206236325	-0.505512891	1.525662315	-0.928269964	-0.311904782	0.476222748	-0.51772891	-0.156752655	1.110623514	0.529153787	1.123992359	-2.357020546	-1.885096834	1.094474482	0.422640268	-1.526945074	-0.16245387	-0.878255696	0.263170792	-2.909798435	-0.799442463	-0.146939192	-0.835531249	0.303014473	0.473574581	0.888940848	1.479281531	0.441058855	0.501759284	0.644674649	1.039141584	0.118556236	-0.776916479	-1.754424349	-0.176898255	1.14293125	0.667207622	-3.917172683	0.322464774	-0.76332149	-3.140573852	-0.749254784	-0.119557559	-0.393960388	1.28236248	-0.722170941	-0.920482236	0.444802381	0.991042195	-0.368465608	-1.173201603	0.244127869	1.061449167	0.904270389	-1.011900767	-1.207034999	0.978920574	0.724526144	-0.196148655	-1.006069912	-0.771951104	-0.60876112	-1.380160058	-1.04944277	0.767356522	-0.407689481	-1.535903493	1.09062581	0.703451612	0.961727824	1.023066648	0.747375169	-1.844416673	0.640974266	0.678463315	1.132581112	-0.472896184	0.147994668	0.556560022	0.503912489	1.016326106	-0.096717216	-0.586320241	0.992444436	0.706879241	-0.70545956	-0.739822442	-0.210106923	-0.64293422	-0.61900419	0.253672184	1.103992637	-0.622532783	0.544540362	-0.665353419	-0.740683467	-0.464377763	-0.473246562	0.237862002	0.837889535	0.061802959	1.227461253	1.078850824	-0.333148883	-1.618085032	-0.601676737	0.213113472	-0.979476217	1.534745816	0.018528448	-0.903846734	0.726295499	0.261103183	0.390785557	1.359959201	1.409308844	1.080328836	-0.709043735	1.483793455	0.436722645	-0.88236846	0.634264151	0.691694785	-0.57199129	1.055365348	1.284008298	-0.3555342	-0.672009373	-0.636883749	0.039304641	-0.815155614	-0.391558886	-1.048457026	-0.868746324	-0.678419938	-0.358345444	1.167003928	-1.772118741	-0.359169657	-0.73955825	0.5652793	0.718020229	0.966690593	-0.441318597	1.207215384	1.323568334	-1.471312177	1.316342385	0.526177142	1.109789731	-0.116693911	-0.876744787	1.076850345	-0.914400831	1.035709501	0.453682035	0.21264605	-0.308610767	-0.591517863	0.677738627	0.087308362	-0.139664588	0.088055287	-0.773827061	1.958575203	1.636475334	0.990670715	-1.915695807	1.205824202	0.208325026	-0.64956825	0.290052968	-0.808115404	0.622623322	-0.857861512	-0.299703147	0.657467064	-1.054274095	0.312840768	1.009197316	-0.43644738	1.458318815	-0.437217833	-1.093435646	-0.426599206	1.258551872	-0.993499092	-0.542230192	0.487297371	-0.206328543	0.798553743	0.106392126	-0.251662982	-1.308437497	0.172861749	1.512295067	-0.830351813	-0.417910821	-1.301462196	-1.393403359	1.162251439	-0.280210251	-0.540129929	0.171125182	0.627094126	-0.39034384	0.094510686	-0.468510525	1.286984452	0.179186692	0.423423483	-0.440547076	0.136510635	-2.213883746	-0.44365062	-0.742171141	1.067902597	-0.442253468	-0.139616145	-0.039684132	-1.227663397	-0.343929865	-0.483372968	-0.574534431	-0.475866253	0.321707009	0.861113042	0.240481243	0.067100653	-0.711217475	-1.26875993	0.788430953	1.44691725	-0.547555682	-1.448251381	0.33816654	-0.912120362	-0.623435846	0.628996173	0.587654872	-0.340715324	-0.74079849	-0.807547164	-2.132332641	1.426626235	1.374483008	-0.554324708	-0.02763299	-1.210132985	0.255141952	-1.251297435	-0.182680245	-0.841339864	0.950014915	-0.440113146	0.817191083	-0.399924329	-0.275562633	0.810967084	-0.393283597	-0.306468334	0.852846252	1.490998531	1.171735358	1.607710587	-1.009502726	1.744680724	-0.047275829	0.851783906	-0.650776438
